Name | Location | Date | Review Title | Ratings | UID | Review Text
Debra B|Doha- Qatar|3 April 2017|Fun Day|4|F0CD8821614D32C323564E395A3BDD43|Easy online booking/001 organised and clean park/001 can re-enter if you want to eat elsewhere/001 didn't need express pass midweek/001 Shrek ride disappointing/001 Transformers brilliant. Well worth a visit.
SandraZGG|Zaragoza- Spain|3 April 2017|Halloween experience|4|8897BA52518CBE5110187AB6327A5C24|I went to Universal Studios Singapore in Halloween/001 where there were special horror attractions/001 and it was very funny and frightening. I recomment to buy an express pass due to the long queues/001 otherwise you will lose a lot of time!
Prasanth P|None|2 April 2017|Superb experience!!!!|5|9D80A7F34C3B2D273884F83862BEE5C4|We really enjoyed uss. The theme park is well constructed and well maintained. The rides are awesome. Main attractions are transformers/001 mummy returns/001 shrek. Try to go on weekdays.
Dystryer|Santiago- Chile|2 April 2017|Good visit for a trip of more than 5 days to Singapore|4|30386CE5484FF549D8ADFD7F8092E02E|This park is really near and accessible from the city center. It´s smaller and cheaper than the other Universal Studios around the world. If you have an express pass you can do it in less than a day.
Tawha A|Lahore |2 April 2017|First time to Universal Studios|3|7E85463F12906B7294DDCB70A5D37E0B|Below is my experience:Cons1. Best for kids.2. Too crowded and long queues. Better go on weekdays.3. Expensive ticket.4. OverratedPros1. Lots of rides. All sort of rides for everyone.2. Plenty of places to eat around.3. Clean and easy to go. Get to Vivo City by MRT (Harbour Front) and then take Sentosa Express.
A TripAdvisor Member|None|2 April 2017|USS|3|None|when you're a first time traveler and haven't been to any countries like japan sure you will love USS✌
Calmday|Perth- Australia|2 April 2017|Time for an update.|3|35377EC4D2EFF791385B2449FC8E883C|Universal Singapore is still very good but age is starting to show on some of the attractions. The same attractions that are there year after year. Universal might consider changing out some of the rids and attractions with something new. With all of that said. It's still definitely worth going if you find yourself in Singapore with kids. If you can afford to spend a little more/001 the express pass is worth it.
GDE1973|Moscow- Russia|2 April 2017|Be aware of the long lines|2|F315666246AD94CDEE4314FC39EB78F2|Nice to go with kids/001 but I would strongly avoid weekends and public holidays due to the incredible long lines for a 5 minute ride. How can they ask to stay in line for 60 minutes for 5 minutes of fun... not balanced at all. They should restrict the number of visitors. Like this there is no value for the time spent (even the fast pass is not helping.
PriyaSuri|Chennai (Madras)- India|2 April 2017|Fun Day|5|12FEADA22B9312B020C725B1B524431F|We had a fabulous time and there were rides that my 4 year old could also enjoy. Getting the Express Pass really helped us. One can rent stroller here/001 which was quite useful. A brilliant place to have fun
Rekha N|None|1 April 2017|Fun fun fun|5|681D1B6AD175993433D24A3388B49ADA|Anyone who loves excitement/001 thrill/001 adventure in life must visit this place. Except for one roaller coaster twisting took all rides. It was mind blowing. My 9 yr son enjoyed it to the core. With good eatery joints inside you need not worry about carrying food items. A clean and well maintained place. One thing to definitely not miss would be Steven Spielberg Lights Camera Action section where they show you a glimpse of sound and special effects. All the other rides are good. Though the rates are on a little higher side but worth it. Please reach the venue on time so that you can cover the entire thing in a day.
Teenz888|Darwin- Australia|1 April 2017|Fun for all Ages|4|D32D9CE8C2B97C0AD112EA8C7CBD38B4|My first Universal Studios Experience and it was a blast for any movie buff. Clean and helpful staff with great sets that will amaze you. Some tips for a great day:1. Start early when its less crowded.2. Buy a priority pass (SD$30.00) but it believe me its the difference between 5 mins and sometimes 50mis in a queue. This is a must during school holidays or weekends.3. Not much dining options mostly fried food. But you can get pass-outs to eat in Sentosa and then go back inside.4. Do the Jurrasic Ride as one of your last ones because you can get pretty wet (especially your shoes)5. Wear comfortable shoes.6. Do the Water World show /001 Check the times that its on and dont miss out.7. People will try to cut the line/001 just be assertive and polite in addressing this and if they succeed in forcing their way/001 don't let it ruin your day (but you shouldn't get this problem if you get a priority pass).
Helmi A|None|1 April 2017|Not worth the money!!!!|1|5ED61F412131084230670B7F9CD2A43E|Very expensive attraction. Beverages and souvenir very expensive. Very boring rides. Very very very long queue. This theme park is more concern about making a snake like queues. Never ending qieues. Long queues will make all the guest felt tired and also felt like giving up of coming to the USS AGAIN. Queue for nearly 1 bour while the rides only last for as long as 2 min. So dissappointing and miserable theme park ever.USS management should limit the number of guest coming to USS to avoid dissappointment among the guests. USS management also should not just think of making money for their own interest without thinking of the guests feeling. This will be my first and last trip to USS. Those guest who read this might want to think twice before coming here.
silviafini|Jakarta- Indonesia|31 March 2017|Okay|5|F920AD4198D6166AB87DE7A23E1B27E6|Nice theme park/001 a lot of rides/001 my favorite was The Mummy. It's not too big but it's so crowded/001 and I went there not on the weekend. Tired of queuing.
Hans A|None|31 March 2017|Great technology  but not for a thriller seeker|3|C8F355E65D011CD6E3B8A432C7F316AB|First/001 I should be honest that the technology and design in this amusement park is really great. But so sorry/001 the attraction is more appropriate for kids. They only have battlestar galactica and mummy revenge for thriller seeker/001 I even can said both is not really scary.. you will see a lot of children (about 7 years old) go to this ride/001 it means that it is not too scary for kids. Another good attraction is transformer/001 but that's awesome because of the technology/001 good but not scary at all.. another attraction is just like a kid's toys or modern doll house. Nice/001 but not for a thriller seeker. You also should be patient in facing unfriendly staff. Most of them is really annoying/001 their expression shows if they are too tired and always tell everything in a hurry. Not recommended for thriller seeker/001 but recommended for family and adult who loves relaxing attraction.. hope they will build another serious thrilling attraction for adult and teach their staff to be more friendly.
icosmosenterprise|Petaling Jaya- Malaysia|31 March 2017|A Fun Day|5|DD7C9F6A616F3C7E70BC603BD81B7792|Overall a good day out at USS. Almost the same with US LA.We went there on Wednesday/001 and the crowd is still a lot.We able to complete most of the rides on time.The Roller Coaster is a long queue/001 but worth it.The Shrek4D waiting time is a bit too long.The Mummy ride is awesome. We love it.The best is still the Waterworld Show. A must go show. Don't miss this.The actors and actresses are so awesome and funny. 5 stars performance.Rocketfella is a bit boring.Sesame Street show is quite ok.Food is just normal.We used a SGD5 meal voucher that came with the tickets that we bought online.
Sk G|Singapore- Singapore|31 March 2017|Compact space but quality of fun is in top-notch.|5|FEB9BA9DF6AE9B7B9C0FD97B74DA8E11|We didn't expect the fried chicken of Goldilocks at Far Far Away can taste so lip-smacking good. We are flexible and open to anything in the park. Glad we all burned our energy there and didn’t meltdown during the Transformers rides.
Karan S|Chandigarh- India|31 March 2017|An Amazing Getaway for individuals  couples  groups  families & others!|5|6A86EF4B16B2B59E9F84C58AF788CB34|An amazing place to spend several hours to an entire day/001 regardless of whether you are on a solo trip/001 with your partner/001 friends/001 or family (not sure about pets!). You can try different rides/001 different cuisines/001 shop at different movie merchandise stores and above all/001 have quality fun time! A must visit for every tourist visiting Singapore :)
Kilt_in_Action|None|31 March 2017|a bit of escapisim and great big scary rides|4|AB865CF7168DDF0D273C506B6473F5C7|We went on a Sunday and I think we were really lucky with the queues/001 the longest we had to wait was around 20 minutes/001 it was obvious there was potential it could have been much longer. We were able to get around all the rides we wanted (my partner and I/001 no kids) and have a leisure couple of leisurely meals. The rides were great/001 loved the battle star galactica ones and the I loved the transformers 3D thing/001 that was a real surprise. The food is expensive/001 if you're on a tight budget bring some snacks/lunch.
debbieR9195TF|Sydney- Australia|31 March 2017|Small but fun|3|7BE95096010944B9B01D46527473E660|I have visited Universal in US and Japan/001 enjoyed this one but seemed smaller than the others.Buy the express pass as it gets very busy and without one the shortest queue was 50min/001 the express pass was $30 dollars on top of admission.
Gaurang K|Mumbai (Bombay)- India|31 March 2017|Good fun for everyone|4|9B2EE0CC4221C136B7A62ADCE602C5DF|Singapore trip will never be complete without a visit to Universal Studios. Always keep a day for this.There are rides for all ages. A must visit.
EmJay2010|Gold Coast- Australia|31 March 2017|So Much Fun!!|5|CE6A120275D8F2F5B1D0E5756E92F60B|Have been to Universal Studios in LA before and knew this one was going to be smaller. Yes it was small but jam packed with so much fun and so many different rides. The Water World show is a must to go see/001 get there early for splash zone seats. All the rides were awesome/001 lines not too big and maximum we waited was around 30 minutes/001 especially late afternoon it was very quiet. Lots of food choices in Universal or can go out to Sentosa to eat then come back in. I would definitely return when visiting Singapore again!
judith J|Liverpool- United Kingdom|30 March 2017|Great Day Out|5|1456733329AFFB3FF7726B84EC3C92E7|Spent a day at the park.Went on a Friday which was relatively quiet as we walked on most rides with a maximum 5 minute wait time.We purchased a ticket which included hotel pick up and transfer to the park/001 cost £86.00 for the two of us. Return vis the MRT Train system costing £3.50 for us both. That was to Orchard Road City Centre (Holiday Inn) . See separate review for that. If you made your own way to the park on the underground system the park entrance is only £33 each plus of course the £1.75 each train fare.This is a very small park in comparison to the USA/001 but still worth the entrance fee.Really easy to navigate round the park/001 you can go left or right on entry and the park is roughly in a circle.On average two rides per area and there are 6 areas to exploreThere are 4 thrill rides/001 one water rapid ride ( you will get wet/001 even soaked) The rest of the rides I would describe as family friendly.Other than the rides must do's are Shrek 4D Adventure and Waterworld Live stunt show ( a must see )Plenty of eateries/001 including ice cream stands catering for all tastes and dietary requirements. Cost of eating and drinking quite reasonable even though you are a captive audience. Note you can't bring your own food and drink in/001 your bag is searched on entry.All in all had a great day/001 spent about six hours here only stopping for a half hour lunch
Dmitriy B|None|30 March 2017|Don't go to transformers|1|06BA37837385CCDA5FAF6DC7FE5859B7|This is the hell on Earth. So dissatisfied/001 we lost 2 hours and it was bad. Never go here. Hey administrators/001 put exits on the way. We stuck in the middle while we want to save our time and go away. Never go here. Save your time and nerves.
wiiewulandari|Makassar- Indonesia|30 March 2017|Uss|5|33C6A361679B20ACB3FFB879CD3E1D66|Very good attraction for those looking for some fun. Everything is safety at all. Surely will come again
wacky_shruti|Mumbai (Bombay)- India|30 March 2017|Awesome place|5|F6A8133E1798AD662C42A6986C816DF0|Loved the rides - human/001 cylon & mummy.. the water world and spielberg shows are absolutely brilliant.. even the 4D shows are good.. kids will absolutely love the place
SaketSaraogi|Mumbai (Bombay)- India|30 March 2017|Awesome |5|F9EB12A050E2F98D316B2D2391C7C525|Awesome is the one word for this place. It's beautiful and clean. Activities are very nice and helps increase adrenaline to the core.
Niranjan L|None|29 March 2017|This place is all about thrill...OMG|4|A66C0D49642C0190459EB23BF3789C9B|Especially if you are travelling with teenage kids you need a place to keep them entertained. This universal studio is the right place to keep them occupied. Need at least a whole day to have some fun here otherwise you will be missing out on heaps of things. Please make sure you buy your tickets through the taxi driver its cheaper than buying through the agent. I am a big fan of roller coaster and they have some awesome 1s too. The live show at the water world is great if you are into loud noise gun fires canon balls and water splashes...food and drink is quite expensive inside. Overall it is a great place...my teenager enjoyed his day and always talks about it.
ashed007|Mumbai (Bombay)- India|29 March 2017|the real thing|4|11EA4CE512F1A373EA7766CE809A52EB|fantastic theme based rides/001 very crowded/001 but one can manage to satisfy all age groups in half a day. seems like the lines for the adult roller coasters thin out during the late evening. The shows are good/001 pick your favourite.Best if you can afford a full day/001 otherwise combine with SEA aquarium/001 or some other attraction of your choice.
deborah_schramm|Bunbury- Australia|29 March 2017|Great family entertainment|5|3050D0ECFCCA9A9B1DAA68B22BD4A564|There are great rides and shows suitable for a variety of tastes. Staying at least 5 hours will ensure you have a number of rides and see some shows. Best to do the rides you want to do first off as crowds build up towards lunch time. Late afternoon is less crowded so you can go out and come back in. Do not forget a cap or some sun screen as it can get hot. There are water fountains where you can fill up.
ylvateleman|Malmo- Sweden|29 March 2017|Magical!|5|672ADACD362F09CBAF33B4E835680F34|We had an amazing day/001 and this is a must if you like roller coasters! They have 5 really good rides/001 3 of them roller coasters/001 one is the Transformers 3D ride and one a water rapid. They have lots of other roller coasters/001 shows and rides but they are more for kids or people who like calmer rides. The queues can be quite long/001 and in case of thunderstorm they will close most of their rides and this not being an unusual happening in Singapore be prepared to take a break in the afternoon. If you don't like queuing I recommend buying an express pass for just 30 dollars.The best thing about this place is that it is not just a theme park/001 the decoration and atmosphere is magical! Don't expect though too many rides/001 but look forward to a really wonderful experience.
NakedchefBildeston|Bildeston|29 March 2017|Great day out don't miss water world|5|52C3B375AE4546D243AEF371F34DC007|You could easily spend the whole day here. There is only a 5 big rides but still plenty of other things to do. I would arrive when it opens as queues were quite short until midday and book tickets online to avoid queuing for tickets when you arrive. Battle star Cylon was the best ride but mummy and transformers are great fun too. Water world the show is not to be missed it was a highlight of the day.
MohitJalan|Ranchi|28 March 2017|Nice place|5|2C270C852122B1989A36FB69C12440D0|Great place for everyone but keep in mind all the rides have height restrictions so have an arrangement so that some one can care your child while u enjoy the places
RyanRainValiant|None|28 March 2017|VERY GOOD|4|B5619275270BCFA805F7738CD59BDDB5|Me and my wife coming here for celebrate new year time.Big/001 good and must visit if you are going to sentosa island.Many attraction to see in building or just outside at the street watch live show.Sometimes with limited time you can find cartoon character at the street and you can take a picture together.A little bit pricey for entrance and for the food/001 but still affordable with a awasome place like this.Some advice to management/001 maybe they can reduce the visitor.Because at some attraction/001 you must waiting more than one hour and that is not confortable specially for a kids.
ravi a|None|28 March 2017|AWESOME|5|F9E3B64A102EE8070BEB44EE599AB76D|Amazing Place . The Idea Is Nice And Needs A Whole Day To Explore . Thriller Rides And Dancing Mummies /001 Transformers Etc. This Place Has Everything .
Iain M|None|28 March 2017|Very small|3|7D55EB0E67BF1960438CBB8D739A8557|A fun half day at best. Very small and rides are quite short compared to the length of queues. Recommend express pass..otherwise you will spend a whole day there...queuing! Worth a visit but manage expectations accordingly and you will have fun.
Kul_Kapoli|Bengaluru- India|28 March 2017|Take your time to see this !!!|5|36BC0069CA8381DF6C5F0DE0659524C3|It is very vast and too many things to see. Plan it and go around accordingly so that you don't miss any attraction. Wear light clothing and flat shoes as you have to walk a lot. Lot of sun screen and definitely a cap. Things not to miss/001 Galactica/001 Transformers/001 Lost world boat ride and the few performances that happen at regular interval.
Merv3102|Los Angeles- California|28 March 2017|Best ride ever |5|7700CC9728A545E5D142425DA3CCB8A1|USS is one of the best attractions ever..The rides were simply the best..my kids love the transformer rides. It's good to buy the express pass so that saves time. Can spend a day at this attraction.
ozmig5|Perth- Australia|27 March 2017|Beats any theme park available in Australia |4|21D6D7BCF2BB270CA08745D3E04244CA|As someone who spent formative years (and some adult ones) living in the US I am very hard to please when it comes to theme parks. On this occasion I was bringing my 10yo who has no memory of visiting a decent theme park (including her first birthday spent at Disneyland in Anaheim). I know this is one of the smaller Universal parks so I was focussed on having my daughter just enjoy whatever was on offer given she really had nothing to compare it to. However I found this park to be better than my expectations and it definitely delivered for my 10yo who went from being terrified of roller coasters to a hardcore lover of them in only one day at Universal Studios Singapore. Favourites were definitely Revenge of the Mummy/001 Transformers and Battlestar Galactica (both sides) - and the Rapids ride in Jurassic Park was a great way to warm up to the more thrilling stuff and to cool off in the tropical heat simultaneously. Great atmosphere/001 fairly decent food and good staff made for a very memorable day for us. Would definitely visit again.
welcomeMumbai|mumbai|27 March 2017|Scenic views |5|E4B0454B56678DA25CA88CC79F17A960|Enjoy the Scenic views from Great heights from the Tiger Sky tower which is approximately 130 metres above sea level. Tiger Sky Tower brings you to the peak of Sentosa island.
khoshrang|None|27 March 2017|exiting games with fabulous view of buildings|5|F45CC0612A60ED4FFC8CC0B93A7DE2FF|It is very very interesting and amazing of sentosa Island.It has very exciting games that you do not regret going there.
Margherita L|Perth- Australia|27 March 2017|Good day of fun|4|77FD1A3AEB3AC5563A82C504932AAE27|Although we are an older couple we enjoyed our day at Universal Studios. We went on most rides. We found the rapids ride quite boring. And we got soaked. Couldn't see the reason for the ride doing this other than to make it interesting.
SpecialBirthday|Adelaide- Australia|27 March 2017|Fun  fun  fun|4|4041EB97164172EEB9DF7328CCA8009C|We had a day of fun on Sentosa Island after deciding to visit Universal Studios. It is very easy to catch the MRT to VivoCity Shopping Centre and the monorail out to Sentosa. We were amazed at the choice of rides/001 shows/001 shops and events to visit at Universal Studios. We found there was something to see in each section of the Park and thoroughly enjoyed the day. Would recommend the Waterworld Show and the Transformers Ride. Enjoy !
Threefingered|None|27 March 2017|Great for kids and adults alike|5|552DAF0FE794187F4A3C549844CC2C26|My wife and enjoyed a whole day at the Universal Studio. The place is made very well and the adult rides are quite thrilling and exhilarating.The most enjoyable for me was the Cylon.Don't forget to take the priority pass for bit extra so that you won't have wait in lines much.We will be back soon.
21dea|Surabaya- Indonesia|27 March 2017|Cool Amusement Park!|5|C979ED0D3B247F1730D6B6FE00EBFA5F|First thing to do when you visited Singapore. Definitely and a must place to go. USS! You better visit USS in weekdays/001 so you can try almost all rides there. Some rides are too long in queue/001 so we skipped it and go on to another rides.
Tram P|None|27 March 2017|Huge & modern play ground|5|A94E35EF8C1B24F540EA3E2992EDF930|My day in Universal is one of the highlights in my Singapore trip. It's huge/001 modern/001 safe/001 creative and detailed. This place seems to be for everyone/001 there are performances for kids/001 highly challenging game rooms for adults and street performances for every one. Moreover/001 souvenir shops are everywhere and people will find these souvenirs nowhere but Universal Singapore. I like this way of selling souvenirs/001 dont like something sold everywhere with tourists.
Verry S|None|27 March 2017|Nevet enough attractions |5|9B9B1F0A1F64051470F128D8A0B8ED0D|This holiday in USS not to crowded. A perfect sunny day with kids to enjoy the place. Located in the resort world sentosa can reach by monorel or just walk if you stay at resort world The famous attraction is transfsormer ride took this 4 times. The place full of amazing attraction for kids include Madagascar show and also the fireworks at closing time. Avoiding long Q you can take an express pass for additional SD 50. So many restaurant here cost 7-12 dolars for one menu. Drinks 3.4 - 6 dolars. Store and gifts available here realy enjoy the place
Markus L|Skelleftea- Sweden|26 March 2017|This is a play ground!|5|926148557857D5086E4ABD1CDC7B4256|I love it/001 this is a place you have to go to if you are in Singapore it doesnt matter how old you are/001 here you have so much fun for ewery one!
Kathee2206|Adelaide- Australia|26 March 2017|great fun day out for all ages|5|6B78A39EC0D970C5B84680C365637E4F|fantastic themed areas/001 rides for everyone from gentle children to wild rollercoaters and the fabulous Transformers ride!
Rishi K|Hyderabad- India|26 March 2017|Awesome experience|5|7CE8205F8511F5DD8710672D8490CFC0|Universal studios is among the top places you must go if you are visiting Singapore. Though the entrance charges may be on the higher side at $72/001 you should not miss this. you can spend the whole day there. The rides are great/001 specially battle star Galactica. Awesome experience
David P|Batemans Bay- Australia|26 March 2017|Not so good|3|89D9FD1F2984FF5B6C57B7C548066E62|We have been here before and we paid a bit extra to purchase the Priority Pass so we did not have to wait in line up to 45 minutes . We notice that the entrance fee and the Priority Pass had all gone up in price. The Priority pass is now $50SG each. We still purchased them .On entering the park we went on our favourite ride /001 Madagascar . love this ride /001 so much fun. We then began working our way around the park and discovered something. Not all the rides have priority pass . In fact 4 of our favourite attractions did not let us have priority . If we had been told this we would not have bought them . This put a dampener on the day and we only stayed for a couple of hours . Will not come again
astventures|Singapore- null- Singapore|26 March 2017|Birthday trip|4|5BE61C6CF648185AB085A0441126729A|Its my 4th time here. The best part is that the service and amenities were impeccable and didn't dropped even a bit. But it can help if we have a new attraction.
ElyKalysa|Singapore- Singapore|25 March 2017|Excellent|5|809D782B477B6E4F0A485234EC0E1C18|Not my first visit and definitely more to come! This theme park is definitely a good place for family and friends.
Tommy M|Chiang Rai- Thailand|25 March 2017|Universal Studios Singapore|5|F5BB66A6F182DC6E8632920E6D98D1B9|We had a great day out with the family/001and I even went in a roller coaster and that on my age/001haha.The park is huge/001The waiting lines not that bad and most if not all of them in the shadow with fans on.well worth paying a visit
simplyshivam|Gurugram (Gurgaon)- India|25 March 2017|Universal|4|A644E14BBA23E8D58D9A74622B04A19E|Universal is just a 2 Km walks from vivo MRT station /001/001 it gives a good walks and nce breeze on the sea. The theme park is good comparable to disneyland but much smaller.Always go for transformers and Mummy ride
AlunHutoyo|Surabaya- Indonesia|25 March 2017|Play like you never grow up 😀|5|B9C98A6CD56F03953E85A392D335D9EE|Mummy and Transformer attractions are the best! You need to spare one full day to try all the attractions. Avoid to come here on weekeng because it will be crowded and long queue.
JennaTassie|Launceston- Australia|25 March 2017|Pretty good!|4|D888E040040609298837DE3D236558C9|As a mid 20's person it wasn't the best theme park. Would be better with a family. However my sister and I still loved it! Quite possible to do in a day/001 various ride levels.
Parthiprox|None|24 March 2017|TIME TO GET INSIDE MOVIES YOU LOVE|5|B727390DE1BE190DF64B030E59499ADB|i should say this place is AWWWWSOME /001if you love movies then you will love this place for sure /001first ride you should try is TRANSFORMERS where one time visit is not enough /001try to go on weekday so less crowd /001if travelling solo then no worries they have separate queue for single riders/001rollarcoaster is perfect adrenaline try to take front seats to get full fun/001then mummy ride is at no 3 its the scary moments and you will definitely enjoy /001lots of stuffs available to purchase and the river rapid ride is best you will get wet for sure /001dont miss this place if u reach singapore /001worth visit!
Jon J|Chester- England- United Kingdom|24 March 2017|just popped in|5|9181317672175294FFB74970C95F06FA|had to go to universal studios just to say ive been but really enjoyed it and it was great value for money
SanthoshMohanan|Bengaluru- India|23 March 2017|Its awesome day spent in universal studios|4|E028C1A2EF9A1741F468A81CDA1F348A|We (my wife and kid 9 yrs) had an awesome time in Universal Studios. I've been to the Universal Studios in LA/001 U.S and thought this may not be so interesting. But i found this equally good but just that it is not as big.The best is the 4D experience of transformers which my wife and kid were just clapping while they were experiencing the 4D experience.The kids will love it with many rides and food options. This is one day well spent sometime you may get tired walking around a bit but its a good experience for kids and adults alike.
Nickos_1971|Antwerp Province- Belgium|23 March 2017|Good for families with little children|3|24DC1393DC09B5D5ECDF6CC705D22874|We heard about Universal Studios being not that great for adults but we wanted to see it for ourselves. We had fun but indeed/001 this theme park is more for families with little children. For adults the attractions are kinda ok/001 real thrillseekers are probably very disappointed. We went on a monday so the ques weren't that long which was super. Did the whole park in half a day/001 so it's quite a bit smaller than it's USA cousin.
coolsaintme|Mumbai (Bombay)- India|23 March 2017|Ride out!|5|B43FE3F1D3AC369AE56ECB33896FC0AA|They have the best rides in the house. You will love the live water act. Roller coaster is amazing which thrills. You will surely love the bel girls performance.
Ian C|None|23 March 2017|A "must visit" if you happen to be in Sentosa. |4|2349E8D1B5D647E76F11FFFEAC5A6A37|It's great for families and you wouldn't want miss it if you happen to be in Sentosa. It isn't the best Universal Studios if compared to the rest but it is definitely the best themepark in South East Asia.
Ehlly|Philippines|23 March 2017|Fun !!!|3|6393C082E9EABD0F139D235C3EB902E3|My favorite was transformer it was really cool and fun. You should not miss it. If you want to try the Water World I suggest if you don't have raincoat with you don't seat near the performance area coz you might be wet . Can't open umbrella and you cannot move to your seat once show started. It's a entertainment were have actors perform a story. Have lots of rides to try too. You should save energy before go here in Universal to make sure you can try all. They open at 10AM and close I think till around 1900. Better you eat first before go here coz food inside is kinda more expensive. Place is actullay not so huge but if have many people you need to spend more time waiting in the line. For us we started at 1300 then finished at 1700. So halfday will be fine I think.
sintah2017|Bekasi|23 March 2017|Staff Gathering|5|DE8ED0DBEDF897EECFF4C1F7967D84F1|Finally/001 we held staff gathering in Universal Studio Singapore.Very exciting and amusing. Even though the weather is very hot/001 we almost forget about it/001 because all the attraction is very amazing/001 especially Transformers the ride.Suggestion : would be very nice if the park provide restaurant that provides rice or noodle in it's menu with halal certificate.
acid4ss01|Singapore- Singapore|23 March 2017|ehhhhh|3|FC48FC3C54692587D29F2720E2880E91|well i can say that overall this place is absolutely amazing and fun. but the thing is/001 the seats in the red and blue ride (cyclon and human) are kind of smelly. it would be amazing and perfect if u guys cleaned it ever hour or so.. it has other people's sweat and i think it is unhygienic and its hard to enjoy the rides/001 but overall it is really fun and exciting
Jessica R|None|23 March 2017|Awesome day with the Single Express Pass|4|610D77F88DDF60EC4E7F9EAC5599FDED|I think its definately worth paying that little bit extra to get the Single Ride Express Pass. We knew we'd only go on all the rides once/001 so this was perfect for us. We didnt have to wait and literally got on all the rides straight away. Made it a much better and funner experience.
Saïda O|None|23 March 2017|So much fun!|5|7C3B783E872F52F9F0A5BD35CFD222F1|This was the highlight of my trip to Singapore. We had so much fun/001 especially when riding the Cylon roller-coaster. I also liked the Transformers ride. I had the time of my life
