Name | Location | Date | Review Title | Ratings | UID | Review Text
Sierra T|Sydney- Australia|14 April 2017|Great atmosphere  great day! |4|B7236B049E641FCE44410E16CF7FF31D|After our recent visit to Universal Studios Singapore on Tuesday/001 we would highly recommend getting the express pass. Watching the express people walk right past you while you have been waiting in the line for 45 minutes/001 really isn't fun. Whether it be weekend or weekday/001 your experience will be much better if you have the express pass. In saying this/001 the longest we had to go on the Transformers ride which was about an hour which isn't too long in the scheme of things. Definitely recommend the Cylon and Revenge of the Mummy. Lockers are free for 45 minutes and then you pay $2 for every 20 minutes. So sucks if you have waited in a line and you get charged. Therefore you should carry some money on you just in case it was to happen. Food is a little pricey/001 western and traditional options available. Overall really fun day/001 would do it again!
Nicky B|Townsville- Queensland- Australia|14 April 2017|Fantastic but you MUST get the express pass! |5|426D5ECCB9166C11AF1B537D20FC2C44|After reading reviews & advice online we decided to splash out on the unlimited express pass - and BOY were we glad we did! The place itself is amazing/001 rides (especially roller coasters) are great. Thanks to our pass we were able to get straight on to most things/001 maybe 5 minutes wait at most/001 as many times as we liked - whereas the regular queues for most rides were between 30 mins to an hour. We'd go on the same ride 3 or 4 times in less time than we'd have had to stand in line to go on once. Can't recommend that pass enough!!
scottjb29|Sydney- Australia|14 April 2017|family fun .|4|0ACEA6B829AD20A2F9E27C2830EAC792|greeted by the famous universal globe out the front which is a great photo opportunity /001the usual high prices for entry /001but I have to say when I went it was not that packed /001very easy to get on the rides /001they had all the big name rides and attractions .the action show was I think waterworld /001funnily enough was rained out /001a bit disappointing as it looked really good .it had all the theme park food and souvenirs /001an all round good family day out .
KingsOfLeon123|India|14 April 2017|What a wonderful experience!|4|931DC788D790F7A89BD4CFAD5CCAD244|We visited here in late 2015 as a part of our tour group. The rides are themed based on popular US movies like Transformers and is a good place for kids and middle aged people alike. There did not seem to be enough time to cover all the major attractions but better to just try the famous ones including battlestar galactica and not rush through. However/001 the food courts seemed very expensive even by SIngapore standard.
Johno74|Penrith- Australia|14 April 2017|Great day out|5|31C51996B8B5904AFE06AD8B63AC9CCB|We booked the VIP tour/001 and enjoyed every minute. It was expensive but our guide was outstanding and friendly. The rides were great and the actual layout of the park was much better than Universal Studios in California.
AshleyUy|Tagbilaran City- Philippines|14 April 2017|Waterworld was Impressive|4|3DB698BFE6B7F13DBD7A17E86EE3A371|This is my second time in Universal Studios Singapore and it was seeing Waterworld that made me want to leave a review. The stunts were fun/001 authentic/001 and the actors really made an effort to engage with the crowd. We weren't able to finish the show though cos they had to stop it midway but that was impressive to me. There was an oncoming storm and they didn't want to compromise the show's quality and employee safety. Definitely finishing the full show when I get the chance.
LaurieScarborough|None|14 April 2017|Not as good as Orlando but still good |4|C9B9424C4740BBF370652CB320EDD18D|It's a very small park compared to Orlando. Queues are long so expect your day of waiting. It's very hot and queuing for rides not in air con bur the occasional switched on fan! Staff on rides are quick paced so be ready to have your arm snatched to be put in the correct position for rides. The highlight of the day was getting a caricature we got black and white one it took 10 minutes and was amazing credit to Hafiz he was amazing and did it amazing as we told him we got engaged it was fantastic I hope universal appreciate his talents. It's worth a visit it would be amazing if not been to Orlando 6 months prior still worth a visit Jurassic rapids amazing and cyclon were the best rides and the water stunt show. Although my boyfriend got drenched as one of the guys came and took eye to men with hats or bald heads. He took his hat and soaked in bucket and put back on Josh's head/001 luckily he took it as a joke and the hat was £35 and could've been ruined/001 put your phone away as they slash anything in blue and green seats we were sat in green splash zone and says may get wet well josh was drenched. Also if you can't be bothered waiting and not bothered sat with friends go as single riders waiting a fraction of time. Universal if you read this please praise Hafiz for his amazing effort and talent.
LOUISE D|Brisbane- Australia|14 April 2017|Buy Express Pass|4|C77C79AB4108FF0D4B5E0F4D19F84C11|Staff outside the park were wonderful as out prepurchased tickets wouldn't scan. Buy an express pass. We went on a quiet day but it is still nice to NOT wait in line. Single riders bypass the line up as well at some rides. We caught a taxi to Harbourfront/001 then Sentosa Express to US. It would have been better and cheaper to catch taxi all the way to US.
MMPGR|Shanghai- China|14 April 2017|Clean but long queues|4|704F8C3423509E081D9219199C120A4F|We have a half year pass for Universal studios so we go quite frequently. We go early and on schooldays to avoid the really long queues. The park is nicely set up and the rides are good. The food is so-so and expensive. What I find really annoying are the VIP passes (express). For double the entrance fee you can avoid the long queues. But overall a nice park for a couple of hours
Angleseateam|Anglesea|14 April 2017|Not quite the universal of elsewhere |4|78A8EF3C463487386E68B4101F2A41BC|Space limits the experience here. The lack of area means the attractions are limited. But worth the visit if a theme park is a nice addition to your break.
renataabraham|Sao Paulo- SP|14 April 2017|Nice day out!|4|47C5C423B3167E872257A6B8358FAB4F|Overall it was a very enjoyable day. The rides are awesome. No bags or loose items on pockets are allowed on the rides/001 however they do offer a free (for up to 45 minutes) locker service. The transformers ride/cinema was/001 by far/001 the best of the attractions/001 must see.
aldrinibikini|Manila- Philippines|13 April 2017|The greatest time!|5|957F1EE172C590403474065DE8B5E936|One of the best amusement parks I have ever visited! Transformers: The Ride is the best ride in the park. We were lucky because there weren't that much people when we visited. It only took us about 5-10 minutes to queue per ride. I can't wait to go back!
Amna B|Lahore- Pakistan|13 April 2017|YOU HAVE TO INCLUDE US IN YOUR SINGAPORE PLAN|5|78CFAF7CCB7AB30CAFEA8777188C567A|Best best best. Great place with alot of fun rides. great restaurants/001 shopping/001 souvenirs/001 yu will defintily enjoy there. Just keep half day for Universal Studio
Manish J|New Delhi- India|13 April 2017|Simple Wow|5|3C1A8943C2B0F0B897A9B151166A6842|Transformers/001 Revenge of the Mummy/001 Shrek 4-D Adventure/001 Madagascar- A Crate Adventure/001 Battlestar Galactica are must try rides.
Rachel H|None|13 April 2017|Loved it|5|F2B31B870ED1C8CDDAD730FFEF2D7F2D|A lot of reviews saying it's small but we thought it was perfect for a one day visit. The two coasters are brilliant/001 the Egyptian coaster (the Mummy) was a surprise gem and loved the Transformers simulator. Jurrasic Park water ride overrated in our opinion but you can take younger kids on it so nice family experience. Food expensive as you'd expect and can gwt really got waiting for rides ao invest in a universal express pass if you can afford it - worth its weight in gold on the day we visited! Early morning and end of day are the best time to get on the coasters when the lines shorter (as in none for the express lines!). We had loads of fun and topped the day off with some pics with characters on our way put at 6 30pm. If you want a pic with the minions hang about outside the Minions shop and jump in queue quick when the staff member announces where the queue is outside!
mitsudm|Mumbai- India|13 April 2017|Nice visit|4|EF4031BD181EDC7E6CAEF59B6D814383|The attractions / rides are good. Do visit the transformers. Its one of the best attractions they offer. We visited near xmas so decorations were good.Food is very expensive inside.Suggest that if you are from India visit Adlabs Imagica at Khopoli. I believe Imagica offers better attractions than Universal Studio.
ameyab88|Pune- India|13 April 2017|Perfect outing but long waiting!|5|59E54EFD81AF83D70A3F09DBF947273E|This place brings to life what a normal mind will think is magic! We did the Transformers ride (highly recommended but huge waiting period)/001 the Mummy ride (fun)/001 the WaterWorld live show (only 2 shows per day so make sure to free up the schedule)/001 the Jurassic Park water ride (will probably get wet but it is super fun)/001 the Jurassic Park roller coaster (fun)/001 the Donkey live show (fun) and the New York street. There was also a Battlestar Galactica ride which looked awesome and scary at the same time. Do be early to this place and rush to the Transformers ride as this ride has huge waiting times.
Jay A|None|12 April 2017|Must visit... One of the best attractions in Sungapore|5|E3618BB6C2F18850E810F76C437F3AAC|A place for people from every age group. Best Rides: Jurassic parks rapid adventures/001 Revenge of the Mummy/001 Battlestar Galactica: Cylon and TransformersTips: Reach there by 10 to avoid the queue. Buy fast access entry if visiting on weekend. If you are visiting solo/001 join the single rider queue and save a lot of time.
Paul L|Hanoi- Vietnam|12 April 2017|A day to remember!|5|03DD940309EF4BF03FF3CABBC53E68B8|If you have children or love the movies then this is a must see in Singapore. There are things to watch/001 foods to try and souvenirs to buy. The kids will love some of the rides/001 (Height and weight dependent) There is Waterworld (Who remembers that movie?) Transformers and even 50's singers in the street.
vilmalenassi|Melbourne- Australia|12 April 2017|Rides Rides Rides|5|22F1F4BE5A99848BE4AE7DB16842F501|Im not a fan of fast scary rides so it was nice to have so many rides to go on instead of sitting around watching everyone else
Sandra F|Phu Quoc Island- Vietnam|12 April 2017|Great Day Out|5|188EDBBE8A47E0155CD50828C20BE45C|Having never been to a Universal studio were decided while in Singapore we would go.Having grown children we could leisurely decide on what to see and do.Initially when we booked this we hadn't planned on going on any rides but the excitement got the better of us and we both relived our childhood.The rides and shows these days are amazing. With 3D and 4D they were fantastic. Our tip for anyone going who can afford it /001 buy an express ticket when you get there. My husband doesn't queue for anything and with the express ticket the maximum waiting time was about 10-15 minutes. The wait time on the boards were from 30-50 minutes. We filled in a whole day and saw all the shows we wanted to and had a great day. I found a lot of the outdoor areas had shade which meant no sun burn.
Azzawi|Dubai- United Arab Emirates|12 April 2017|Needs proper organization and signage|3|167DEB66ACE6971FD382975639123691|I must admit I thought Singapore was utopia in terms of organization. But I was totally disappointed when I got to universal studios. We were wandering around the compound looking for ticket sales to enter Universal Studios/001 we finally say a place that had a huge sign "guest services" with a long queue and only 2 of the 4 or 5 cashiers were occupied .I stood in the extremely slow queue. Observing the staff work was like watching a slow motion movie. when it was my turn and i told the gentleman what I wanted/001 he told me this queue was only for people picking up tickets. I blew my fuse and demanded that he show me where it says that on the sign. I also demanded that he sells me the tickets i wanted as I was not prepared to stand in another queue elsewhere. To his credit/001 he did sell me the tickets and was very cooperative after my bursts of anger. Once inside/001 we enjoyed the limited rides and entertainment. This place does not compare to the one in California.
alia_w1311|Jakarta- Indonesia|12 April 2017|Fun Fun Fun|5|F683BB4557A2F3779FF1EC10F7DDFFD9|Great place to have lots of Fun/001 with your family or your friends. Recommended to buy Universal Express so you won't have to waste time queueing for a ride. It is really worth it to beat the line especially when you come with small kids. Wear comfortable outfit/001 be aware for the weather forecast. For moslem ladies/001 bring your own Mukena/prayer outfit as they don't provide one in the prayer room.
Morteza S|None|12 April 2017|Very special |5|944C901CADAAD0433AE1C67D26C4850A|It take about one day and I recommend to buy express ticket from your hotel also visit palavan beech and take the cable car to visit the island from the top we were in equris hotel and it was so comfortable ....
Suruchi J|New Delhi- India|11 April 2017|Lot of Fun rides|4|16213D354FE3D339DE958CF3D010BE8E|I am a huge fan of extreme thrill rides . Hence The grey and red track roller coasters were the highest point of the trip for me. Few rides have special entries for solo riders which makes the access really fast . Even helps us to explore much more.Got to meet and greet the Madagascar and Shrey characters around 4 pm.Only thing missing was the time slots of the actors coming out for pictures.One will find pizza and fries for veg eating options .
951jjp|Singapore|11 April 2017|A Day of Fun|5|A51500ECFC5CE9CA4AB086EAF884A7E8|A great day out with the family. Tickets a little expensive. Annual membership may be more worth it if you like going there frequently.
ratan m|Gurugram (Gurgaon)- India|11 April 2017|excellent trip of universal studio|5|67F087BFA0B90437760A0641FBB14D66|i and my family spent whole day /001but it is not enough.i think minimum 2 days required for full view /001ride and show.An excellent entertainment for every aged people.not required to purchase ticket for every ride or show.full day ticket for all rides and show is available.i liked live theater show and vintage car ride most.there are many options for food.
Brenda M|Melbourne- Australia|11 April 2017|Enjoyable Day|5|2B3AD187A90C867D599E484B60B6B1DA|We arrived just after opening/001 the crowd was small and we got through the gates in a timely manner. Waiting times were up to about 40minutes on some of the rides in the morning but in the afternoon waiting was about 10-15minutes. We were able to ride on most of the rides and we rode on a few more than once.
Roshif2015|Sri Lanka|11 April 2017|Great day out|4|E57A2D6AE324F04D09D90DFD5AC1159A|Super outing for teenagers. We went on a weekday but there was still quite a crowd. However/001 everything works very efficiently. Would recommend getting the express pass. There is one for 30 dollars that lets you into the express queue once per ride and one for 50 dollars that lets you into the express queue unlimited times - for 20 dollars extra it is well worth it especially if you have kids who will want to go on one ride multiple times. The quality of food is adequate but not fantastic and quite expensive. Lockers are provided by each ride so you don't lose your valuables. On the whole a really nice experience. The taxi ride from city center costs around 20 dollars but there is also an MRT at Vivo city with a shuttle to universal.
Matiloe|Singapore- Singapore|11 April 2017|Nice but small|3|3BBA6C4F460D74C2070084933370F2B9|Very crowded at weekend time/001 but as the park is small you can spend half a day only. Attractions are great and every age can find something that fits expectations/001 castle for the little ones and bigger rollercoaster for the adults. Nice moment.
Muhannadh T|None|11 April 2017|Amazing!|5|5C534EDDDD56856CA1D487A1B09D4D60|Make sure you get there before 9am. Make sure you're the first in the queue. Gates open at 10am. Run to the Transformers ride. It's the best. After that complete all of the thrill rides around because after 11am the queues are about an hour long. Enjoy!
Kartika C|None|11 April 2017|Must visit in Singapore|4|D27D63320218D9B32A0D59BACFF41BE2|Definitely family attractions that must visit in Singapore !!!/001 I've been there for many times and never get bored/001 really loves Transformers rides and mummy eventough sometimes needs to cueing for quite long. Others attractions are set up well and food stall just nearby. However/001 the souvenirs are quite expensive to get
83Marie|Perth- Australia|11 April 2017|Buy a 6 month pass at the gate for $99 adult and $89 child (under 12)|4|802C8F2EC72C08BEC48151F81BA1C507|I looked online at cheaper prices and even on their website found it hard to navigate took the risk of buying ticket from the gate and was surprised to find it was only $99 for unlimited entry/001 you then proceed through the gates and get your photo taken for your card. We found this great as we wanted a two day pass/001 which they don't sell and was expecting to pay a bit more.I read a few reviews saying you don't need two days... Maybe if you don't have kids and avoid those rides/001 personally we want to go in everything and had a 3 adults and two kids 14 & 11 and got there first thing and left at closing/001 happy we bought the pass because we did not go on everything.Went yesterday Monday quiet in morning and late evening/001 mid day busy.We saw people with the fast pass $50 extra/001 I assume will see it all on one day/001 skipped all the queues.Also single riders got to skip some queues. Also lockers have free 45-1 hr/001 then $4 an hour we locker skipped to save some money. Must try the caramel popcorn $8 yummy and the $4 corn dogs best I've tasted/001 otherwise food prices/gift shop similar to Australia . Also if you get a 6month pass you get 10 percent off anything bought in Universal studios/001 or use your MasterCard (we are using nab travel card no fees great check it out) I think the lady said over $50 also a 10 percent off! YES I LIKE TO SAVE WHERE I CAN :)!!
TravelbyLight|Pretoria- South Africa|11 April 2017|Commercial |3|FC0C28154193E29F2F704E387D0768FA|Okay/001 but too commercial for my liking. Expected more "theme" - though the theme concept is evident/001 everything seems to be "ride oriented".
Yasmin K|Tanzania|10 April 2017|A must see in Singapore|5|64BA605DDA441416AAD8F0BDEBC015E6|A non stop entertainment for everyone. We spent the whole day and it was not enough. My favorite part was the live theater show/001 which was an excellent performance. Lots of rides/001 may shops for souvenirs/001 many options for food.
Mia R|None|10 April 2017|Not as massive as other theme parks|4|D92D26FE264EB83D930EFB3E40E08A7C|The Transformers 3D ride is undoubtedly the best ride here and we managed to go on it twice! As soon as the park opened/001 we rushed to this ride first/001 and the queue became long in no time. The Shrek 4D was a fun experience too/001 but the Canopy Flyer in Jurassic Park area was probably the most disappointing as it got over just as it started and the queue was long. Although the park was crowded/001 the average waiting time for the major rides was about 20 minutes - which is decent when compared to Disneyland in Paris (with at least 40 minutes wait time). This is not as big as Disneyland though and by lunch time/001 we were done with the entire park and by 3 PM/001 we moved out to explore other parts of Sentosa. We went on a weekday and weekends may be more packed.
SilverfishPhoto|United Kingdom|10 April 2017|Great Theme park|5|F320FB2B1EBCC463A2A8CB31E920B299|Great park /001 It's not Universal Orlando /001 and yes Orlando might have many more rides but I just love this park /001 Singaporean staff are amazing/001 clean /001 organised. compared to Universal Osaka japan/001 I would say heaven and earth /001/001 Osaka Universal waiting times 176 minutes to go on a ride /001 Universal Singapore between 20-40 min peek time for Express riders around 3-5 minutes at most /001 I have visit this park 4 days in a raw thats how cool it was . the Only park in the world that deserve 5 stars
